,windlat27.0lon-97.5p65,windlat27.5lon-98.125p65,windlat28.0lon-99.375p65,windlat28.5lon-98.75p65,windlat29.0lon-100.625p65,windlat29.0lon-98.125p65,solarlat26.5lon-98.75p65,solarlat27.0lon-98.75p65,solarlat27.5lon-98.75p65,solarlat28.0lon-99.375p65,solarlat28.5lon-98.75p65,solarlat29.0lon-100.625p65,solarlat29.0lon-98.125p65,windlat29.0lon-95.625p67,windlat29.5lon-95.625p67,solarlat29.0lon-95.625p67,solarlat29.5lon-95.625p67,windlat29.5lon-103.125p61,windlat29.5lon-100.625p61,windlat30.0lon-104.375p61,windlat30.0lon-101.875p61,windlat30.5lon-103.75p61,windlat30.5lon-101.25p61,windlat31.0lon-103.75p61,windlat31.0lon-101.25p61,windlat31.5lon-104.375p61,windlat31.5lon-99.375p61,windlat32.0lon-100.625p61,windlat32.5lon-99.375p61,solarlat29.5lon-103.125p61,solarlat29.5lon-100.625p61,solarlat30.0lon-104.375p61,solarlat30.0lon-101.875p61,solarlat30.5lon-103.75p61,solarlat30.5lon-101.25p61,solarlat31.0lon-103.75p61,solarlat31.0lon-101.25p61,solarlat31.5lon-104.375p61,solarlat31.5lon-99.375p61,solarlat32.0lon-100.625p61,solarlat32.5lon-99.375p61,windlat29.5lon-98.125p64,windlat30.0lon-99.375p64,windlat30.0lon-96.875p64,windlat30.5lon-98.75p64,windlat30.5lon-96.25p64,solarlat29.5lon-98.125p64,solarlat30.0lon-99.375p64,solarlat30.0lon-96.875p64,solarlat30.5lon-98.75p64,solarlat30.5lon-96.25p64,windlat31.0lon-98.75p63,windlat31.0lon-96.25p63,windlat31.5lon-96.875p63,windlat32.0lon-98.125p63,windlat32.0lon-95.625p63,windlat32.5lon-96.875p63,windlat33.0lon-98.125p63,windlat33.0lon-95.625p63,windlat33.5lon-96.25p63,solarlat31.0lon-98.75p63,solarlat31.0lon-96.25p63,solarlat31.5lon-96.875p63,solarlat32.0lon-98.125p63,solarlat32.0lon-95.625p63,solarlat32.5lon-96.875p63,solarlat33.0lon-98.125p63,solarlat33.0lon-95.625p63,solarlat33.5lon-95.625p63,windlat31.5lon-101.875p62,windlat32.0lon-103.125p62,windlat32.5lon-101.875p62,solarlat31.5lon-101.875p62,solarlat32.0lon-103.125p62,solarlat32.5lon-101.875p62,windlat33.0lon-100.625p60,windlat33.5lon-99.375p60,windlat34.0lon-99.375p60,windlat34.5lon-101.25p60,solarlat33.0lon-100.625p60,solarlat33.5lon-99.375p60
2050-02-14 10:00:00,0.0,0.10731789,0.40943518,0.6561546,0.0,0.8309153,0.7379933,0.7430598,0.7261548,0.71901566,0.72588384,0.723945,0.74381286,0.27133617,0.18545204,0.7143194,0.7085362,0.0128869815,0.0,0.1875534,0.0,0.22578621,0.0904886,0.0,0.4264321,0.26632333,0.03468566,0.019701276,0.0,0.70466006,0.7202175,0.70117176,0.72017115,0.7109721,0.7134728,0.6847695,0.7084313,0.70749915,0.71272033,0.70886505,0.714669,0.0036544418,0.0,0.0,0.0,0.0,0.75309473,0.727571,0.75764185,0.7202276,0.7509301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028179118,0.0,0.7220238,0.30632818,0.7176105,0.7091876,0.6658682,0.71656924,0.72035563,0.7246849,0.72583264,0.003225503,0.13845061,0.09482013,0.717166,0.6991032,0.7131317,0.15368177,0.22818878,0.0,0.0,0.7093199,0.7166122
2050-02-14 11:00:00,0.0,0.11235537,0.5235821,0.79081196,0.0070724855,0.8334265,0.8266161,0.83513504,0.817484,0.81516147,0.8276914,0.7965691,0.86124235,0.31597075,0.22120698,0.80675757,0.793332,0.055348776,0.02982057,0.25141683,0.047572244,0.22993308,0.1567345,0.0,0.6042194,0.30574363,0.21291196,0.0,0.042188093,0.7846024,0.80193025,0.788746,0.7905991,0.8117683,0.7908392,0.7795027,0.790039,0.81240594,0.7670588,0.79959244,0.7886085,0.0,0.0,0.0,0.0,0.0,0.80898833,0.796645,0.8124823,0.78069186,0.7983061,0.025080094,0.0,0.0,0.061122373,0.0,0.018280968,0.09809619,0.0,0.05854076,0.79010254,0.45490673,0.80557525,0.7488132,0.782088,0.7264891,0.80750215,0.755372,0.79616356,0.0,0.20613167,0.26082355,0.7995649,0.8038272,0.8109185,0.41645122,0.52275956,0.0,0.0,0.8209864,0.8247441
2050-02-14 12:00:00,0.0,0.10895964,0.63073224,0.82489383,0.029417774,0.83396786,0.8380523,0.8512317,0.8412805,0.84624255,0.8613178,0.79780453,0.8972251,0.38045532,0.2975688,0.8293797,0.82009137,0.104366355,0.07155321,0.30437207,0.08225176,0.23579657,0.22859913,0.0,0.6861135,0.32801417,0.3704825,0.0,0.032158636,0.7927419,0.8101342,0.81350905,0.7993875,0.824306,0.8020598,0.79625374,0.8192624,0.8411814,0.7461046,0.80761933,0.81273603,0.0,0.033928435,0.0,0.0,0.0,0.7980459,0.79913116,0.7991171,0.77698207,0.7934931,0.061349604,0.0,0.016452594,0.20495547,0.019824162,0.12494635,0.13999243,0.05918883,0.1903773,0.7935353,0.6896229,0.7922345,0.717905,0.79673004,0.6932338,0.818775,0.7196922,0.8084847,0.0,0.21958876,0.2742941,0.8131823,0.8339231,0.83796,0.4328458,0.5386993,0.0,0.0,0.84652734,0.8503369
2050-02-14 13:00:00,0.0,0.1382473,0.7680165,0.83007365,0.047022246,0.83396846,0.7928323,0.81531453,0.81055754,0.8134391,0.8440853,0.72200006,0.8782865,0.43639445,0.40558442,0.7759912,0.8058616,0.14252485,0.11580286,0.27192572,0.11887733,0.19956082,0.31970632,0.0,0.73812205,0.40090227,0.5344529,0.0,0.03417171,0.72610384,0.7411276,0.76488703,0.7362777,0.78483,0.73429966,0.7714278,0.7697886,0.8214402,0.7173705,0.76899046,0.7728264,0.0,0.067822106,0.0,0.028424384,0.0,0.7184427,0.7291853,0.7203766,0.71288437,0.7090565,0.10703417,0.0,0.04410215,0.35072467,0.047138203,0.24024557,0.13451438,0.15915546,0.19376798,0.7385382,0.6973586,0.72782344,0.6812752,0.7314469,0.66917455,0.7778037,0.6619944,0.75963306,0.0,0.26953894,0.2989774,0.77257335,0.806009,0.8070312,0.4581246,0.57475424,0.0,0.0,0.8142718,0.8186144
2050-02-14 14:00:00,0.0,0.1616165,0.82474947,0.83180124,0.07494873,0.83386546,0.6862379,0.72413707,0.7251468,0.7445991,0.77450985,0.5558924,0.798181,0.48403114,0.6206733,0.6803844,0.7409033,0.1677158,0.15469758,0.17689061,0.15131512,0.15607572,0.37517267,0.01426559,0.7347713,0.51283187,0.6594636,0.018233351,0.04799488,0.59275013,0.5995435,0.6411034,0.6049341,0.6701693,0.5995702,0.68149257,0.6406613,0.73181754,0.6279638,0.67916113,0.68190086,0.0,0.10986506,0.0,0.059716128,0.0,0.5744348,0.60133266,0.5762384,0.5900437,0.57513636,0.16517691,0.0,0.08166464,0.5150337,0.086478606,0.37475652,0.14242698,0.27793917,0.17519592,0.6113326,0.5689048,0.5992697,0.62477225,0.6067836,0.6081589,0.68583757,0.5909449,0.66244435,0.024879212,0.3700965,0.36759666,0.67991674,0.719555,0.72017616,0.51410145,0.6481941,0.0,0.0,0.72218764,0.7279001
2050-02-14 15:00:00,0.0,0.12992129,0.8284974,0.8311613,0.10236311,0.83339804,0.514582,0.5779867,0.58526593,0.6233169,0.6377414,0.36458406,0.6441796,0.48888874,0.77699447,0.5837003,0.613195,0.2162828,0.1621558,0.106649294,0.1839207,0.10497036,0.36108777,0.06309486,0.67030007,0.60943645,0.71702635,0.054425236,0.0869608,0.3824589,0.38474184,0.47253466,0.4282959,0.5054589,0.44597235,0.5281342,0.47049442,0.57029784,0.4562954,0.52262414,0.5176598,0.011240918,0.12952071,0.0,0.0905173,0.0,0.36378452,0.41274938,0.37151447,0.41221222,0.3927247,0.22634123,0.0,0.1301442,0.6375057,0.13391288,0.46752533,0.17885906,0.3489961,0.17358425,0.4319311,0.39317623,0.41957006,0.4479408,0.41592005,0.4418991,0.53267074,0.4737128,0.50523674,0.05424635,0.4943579,0.47557864,0.5204153,0.56042403,0.5636117,0.5937432,0.72989386,0.0,0.0,0.57399064,0.5302427
2050-02-14 16:00:00,0.0,0.06351149,0.8274202,0.8282566,0.119386956,0.83231115,0.3249971,0.37187096,0.38264874,0.42879048,0.44130847,0.17211929,0.4495414,0.46129233,0.8161065,0.39913487,0.40723753,0.2414862,0.18125574,0.07124005,0.17464775,0.054980353,0.28439775,0.12616979,0.55388147,0.614314,0.6800245,0.069323026,0.0995823,0.19156243,0.1886132,0.2794394,0.19164771,0.2984453,0.23452727,0.31471,0.27084482,0.33216348,0.25490457,0.3115459,0.31391343,0.02951081,0.15414904,0.0,0.11226327,0.0,0.16242664,0.20443712,0.16743767,0.21047372,0.18525642,0.21439463,0.0,0.15552254,0.65655965,0.16483343,0.43328458,0.18288046,0.2799934,0.14724045,0.23114328,0.19605705,0.22142434,0.2504255,0.21989605,0.23551455,0.3143264,0.2387739,0.2866756,0.07722223,0.538065,0.5555227,0.3060084,0.30993336,0.2965338,0.6638065,0.7654308,0.0,0.0,0.3297667,0.27708304
2050-02-14 17:00:00,0.0,0.012707148,0.8220827,0.8238745,0.15609495,0.82783043,0.12983006,0.14811647,0.16126049,0.18995024,0.19805011,0.02110989,0.20680399,0.4180723,0.81125563,0.15508962,0.15867674,0.31537697,0.25439373,0.085137494,0.23880331,0.028604716,0.18692897,0.18574826,0.3868879,0.5089275,0.52250075,0.06761182,0.07997087,0.030437704,0.027525414,0.08049277,0.034325667,0.0909494,0.0386368,0.11064226,0.067784056,0.09805127,0.057494875,0.10241443,0.1021894,0.040823214,0.2202832,0.0,0.19975975,0.0,0.014719978,0.029191436,0.014561015,0.033483494,0.018340759,0.26529726,0.03859129,0.23500071,0.6405821,0.25642407,0.5156857,0.15770206,0.3922262,0.11481043,0.042416513,0.025382072,0.036423214,0.058536276,0.035962958,0.051996045,0.10199286,0.044047676,0.084358856,0.12281651,0.44729024,0.47962564,0.103136145,0.09052114,0.09136719,0.614032,0.7411893,0.0,0.0,0.116217256,0.121380724
2050-02-14 18:00:00,0.0,0.07644549,0.7653738,0.764042,0.22365892,0.77274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49467105,0.72472817,0.0,0.0,0.4545877,0.32078996,0.22248587,0.44152158,0.12062559,0.21665223,0.30337715,0.3820133,0.39377904,0.4876235,0.14686374,0.057548083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07379891,0.30198938,0.031578787,0.29758516,0.058214515,0.0,0.0,0.0,0.0,0.0,0.44514123,0.115343496,0.406677,0.63520676,0.42534652,0.6581723,0.101071864,0.6290837,0.10973193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32923242,0.3911572,0.4120864,0.0,0.0,0.0,0.5192015,0.70904166,0.0,0.08386852,0.0,0.0
2050-02-14 19:00:00,0.0,0.17152569,0.6625881,0.6065625,0.29809082,0.56746674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7039078,0.5569234,0.0,0.0,0.36207676,0.37047368,0.39205256,0.43512055,0.40121996,0.27671424,0.41993776,0.41548637,0.31258035,0.4879695,0.4261445,0.14403686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114865,0.331334,0.09476191,0.24497095,0.14568405,0.0,0.0,0.0,0.0,0.0,0.49785835,0.14822073,0.4762616,0.61134094,0.5154413,0.6862577,0.08499066,0.7094259,0.09071771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63434833,0.28141406,0.30359426,0.0,0.0,0.0,0.40622416,0.60234135,0.0,0.14344195,0.0,0.0
