,p61,p62,p60,p63,p64,p65,p67
2050-01-01 00:00:00,1.0862111870000002,0.7798663190000003,0.456525866,15.0112917,4.921880460000001,7.041967430000002,9.15904806
2050-01-01 01:00:00,1.066372345,0.7656219120000003,0.448186439,14.7371202,4.83199971,6.91334281,8.991778340000002
2050-01-01 02:00:00,1.043368728,0.7491048549999997,0.438518688,14.4192065,4.727756170000001,6.76422088,8.797782569999999
2050-01-01 03:00:00,1.0298630960000001,0.7394100540000003,0.432842399,14.232567,4.66655652,6.67664931,8.683908390000001
2050-01-01 04:00:00,1.030592531,0.7399339340000001,0.433149612,14.24264388,4.669859499999999,6.68137944,8.69005948
2050-01-01 05:00:00,1.048195233,0.752570709,0.440546006,14.4858976,4.74961183,6.795501160000002,8.838488589999999
2050-01-01 06:00:00,1.08232456,0.77707583,0.454891677,14.9575675,4.904269599999999,7.0167755,9.1262819
2050-01-01 07:00:00,1.1081455100000002,0.79561385,0.465744555,15.3144309,5.02127815,7.184171100000001,9.3440023
2050-01-01 08:00:00,1.14246593,0.8202545200000002,0.480168599,15.7887255,5.176786270000002,7.406659000000001,9.633398
2050-01-01 09:00:00,1.17345988,0.8425069699999997,0.493194654,16.2170359,5.317226220000001,7.6075832,9.8947334
2050-01-01 10:00:00,1.18376236,0.84990395,0.49752464500000004,16.3594223,5.36390951,7.6743782000000005,9.9816061
2050-01-01 11:00:00,1.18214158,0.84874006,0.496843039,16.3370189,5.356568929999998,7.6638707,9.9679226
2050-01-01 12:00:00,1.1753464900000001,0.84386193,0.49398801200000003,16.2431209,5.3257821100000005,7.619818100000001,9.910639999999999
2050-01-01 13:00:00,1.15886294,0.8320284800000003,0.48705937400000004,16.0153221,5.2510859,7.5129605,9.7716548
2050-01-01 14:00:00,1.13838987,0.8173296299999999,0.478455541,15.7323947,5.158331770000002,7.3802351,9.5990343
2050-01-01 15:00:00,1.12828934,0.8100767,0.474209416,15.592784600000002,5.112538209999999,7.3147464,9.5138422
2050-01-01 16:00:00,1.13381512,0.81404422,0.47653232300000004,15.669158900000001,5.13759327,7.3505795,9.5604462
2050-01-01 17:00:00,1.2067001,0.86637315,0.50716551,16.6764272,5.467844449999999,7.8231022,10.1750314
2050-01-01 18:00:00,1.3245896,0.95101338,0.556712204,18.305641199999997,6.002031700000002,8.5873738,11.1690809
2050-01-01 19:00:00,1.34218302,0.96364669,0.564107771,18.548787100000002,6.08174655,8.70144208,11.3174341
2050-01-01 20:00:00,1.34046851,0.962415171,0.5633869179999998,18.5250788,6.07397822,8.69032449,11.3029753
2050-01-01 21:00:00,1.32913384,0.954277503,0.558624053,18.3684488,6.022618820000002,8.61685767,11.207400600000001
2050-01-01 22:00:00,1.28942939,0.92577034,0.5419352639999999,17.8197224,5.84271649,8.3594369,10.87261658
2050-01-01 23:00:00,1.235932966,0.887361001,0.5194526050000001,17.08043,5.60030767,8.0126168,10.421518019999999
2050-01-02 00:00:00,1.19367484,0.857020799,0.50169071,16.4964185,5.4088264,7.738650070000001,10.06519393
2050-01-02 01:00:00,1.178709411,0.846277367,0.495402005,16.2895925,5.3410107600000005,7.64162592,9.93900392
2050-01-02 02:00:00,1.179246014,0.846660858,0.495626266,16.29701704,5.343451839999999,7.6451135599999995,9.94353319
2050-01-02 03:00:00,1.195026885,0.8579920070000002,0.5022598269999999,16.515104,5.4149541,7.747406609999999,10.07658577
2050-01-02 04:00:00,1.234020626,0.8859875430000003,0.5186477570000002,17.05399523,5.59165039,8.000222479999998,10.40540516
2050-01-02 05:00:00,1.3118389630000002,0.9418605840000001,0.551355052,18.1294388,5.9442543799999985,8.5047194,11.061560609999999
2050-01-02 06:00:00,1.4166892,1.017137854,0.595420926,19.5784329,6.4193497,9.18446506,11.9456662
2050-01-02 07:00:00,1.47351349,1.0579371510000002,0.6193038759999999,20.3637526,6.676849239999999,9.55286336,12.424820299999999
2050-01-02 08:00:00,1.48209348,1.06409696,0.622910864,20.4823315,6.7157152300000025,9.608485,12.4971745
2050-01-02 09:00:00,1.4793360699999996,1.06211703,0.621751049,20.444211,6.70322704,9.59060188,12.473917299999998
2050-01-02 10:00:00,1.46576953,1.052377145,0.6160492949999998,20.256730899999997,6.6417499200000005,9.502656660000001,12.3595221
2050-01-02 11:00:00,1.4278391099999999,1.02514302,0.600108933,19.7325375,6.46988946,9.256752350000001,12.039691699999999
2050-01-02 12:00:00,1.3857679299999999,0.99493899,0.5824271719999998,19.1511277,6.279250529999998,8.98401031,11.684944
2050-01-02 13:00:00,1.33840869,0.96093618,0.562521512,18.4966096,6.06464841,8.67696225,11.285594999999999
2050-01-02 14:00:00,1.29887592,0.93255265,0.545906763,17.950302200000003,5.88552077,8.4206752,10.9522593
2050-01-02 15:00:00,1.27823539,0.9177322800000001,0.537230278,17.6650227,5.79198596,8.286860899999999,10.778222
2050-01-02 16:00:00,1.28639929,0.9235959,0.5406627179999998,17.7778686,5.82899135,8.3398001,10.8470565
2050-01-02 17:00:00,1.3783830700000002,0.9896365199999999,0.5793219980000001,19.0490641,6.24577743,8.9361209,11.622676100000001
2050-01-02 18:00:00,1.5131253999999998,1.08637689,0.635953802,20.911178500000002,6.856329790000002,9.8096696,12.7588311
2050-01-02 19:00:00,1.54155418,1.10678759,0.6479008209999999,21.3040612,6.985145590000001,9.993967000000001,12.998554700000001
2050-01-02 20:00:00,1.55001136,1.1128597500000001,0.6514563559999998,21.4209208,7.023463550000001,10.0487894,13.0698513
2050-01-02 21:00:00,1.52852187,1.097430073,0.642423847,21.123945199999998,6.92608927,9.90946964,12.8886548
