,p60p61,p60p62,p60p63,p61p62,p61p63,p61p64,p61p65,p63p64,p63p67,p64p65,p64p67,p65p67,p61p60,p62p60,p63p60,p62p61,p63p61,p64p61,p65p61,p64p63,p67p63,p65p64,p67p64,p67p65
2030-03-24 23:00:00,0.0,0.0,3.899770631203605,0.0,0.0,0.0,0.466,2.3323675693829564,0.0,0.0,0.0,3.325866408999997,0.9583759107312726,0.37524514331048575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380958105465397,0.0,0.0
2030-03-25 00:00:00,0.0,0.0,3.721264806247586,0.0,0.456,0.238,0.0,2.272082530070813,0.0,0.0,0.0,2.8766935599999943,0.7886128778434598,0.40643878984888104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2288867414731035,0.0,0.0
2030-03-25 01:00:00,0.0,0.0,3.5916328383637293,0.0,0.456,0.238,0.0,2.3725234165068634,0.0,2.4762368885773673,0.0,5.4546367551999975,0.7663622660125691,0.41187852191420027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2030-03-25 02:00:00,0.0,0.0,3.3081633130270625,0.0,0.456,0.0,0.0,2.1381885289601983,0.2383546099999947,0.0,2.207,0.0,0.843962251107792,0.3498548617285183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.884242057198138,0.0,0.0
2030-03-25 03:00:00,0.0,0.0,3.042261008320211,0.0,0.0,0.0,0.0,2.537081381543916,0.0,0.0,2.207,2.4478031883556914,1.0383444795603145,0.2111269572600143,0.0,0.0,0.0,0.0,0.0,0.0,0.04394958835569618,0.0,2.207,0.0
2030-03-25 04:00:00,0.0,0.0,2.683117708938909,0.0,0.0,0.0,0.0,2.1528389597122946,0.0,2.011577451782798,0.0,4.647189799999996,0.8824255625949297,0.10997088636677432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2030-03-25 05:00:00,0.0,0.011120106080049652,2.522477833581589,0.0,0.0,0.0,0.0,0.5536280269294971,1.1440463788883082,0.0,0.0,3.5434882811116872,0.9440988541310242,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,2.207,0.0
2030-03-25 06:00:00,0.0,0.0,2.1049247741268964,0.12225485678001308,0.0,0.0,0.0,0.0,0.9850172082503637,0.0,0.0,1.4584868917496312,0.6536477018859921,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,2.2794057442218736,0.0,0.0
2030-03-25 07:00:00,0.0,0.3088555276318969,1.1052929310957176,0.0,0.0,0.0,0.0,0.5780486642166167,0.0,0.0,0.0,2.389191099999998,0.6071971286553979,0.0,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.8186793027289401,0.0,0.0
2030-03-25 08:00:00,0.10995955189354978,0.0,0.694430549841099,0.832,0.0,0.0,0.2555752399211141,0.0,0.0,0.0,0.0,2.5941273999999988,0.0,0.4873119579429958,0.0,0.0,0.456,0.0,0.466,0.0,0.0,0.8198228964926245,0.0,0.0
2030-03-25 09:00:00,0.0,0.2558647063363553,1.147859833197636,0.0,0.0,0.0,0.0,0.6694546597965734,0.0,0.0,0.0,2.7885511000000003,0.6912900920506155,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.3965357740854145,0.0,0.0
2030-03-25 10:00:00,0.0,0.0,2.297372910339398,0.832,0.0,0.0,0.0,1.1472213808483156,0.0,0.0,0.0,3.0443796999999995,0.15609590713997723,0.6425175955816581,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.02961333950917755,0.0,0.0
2030-03-25 11:00:00,0.0,0.0,2.9552477673465223,0.19144742493009834,0.0,0.0,0.0,1.3536609464085423,0.2921050179578084,0.0,0.0,2.960986682042192,0.8376069298661821,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 12:00:00,0.0,0.21163064663782605,3.0311285614763306,0.0,0.0,0.0,0.0,1.8174559947938178,0.0,0.6737496028822934,0.0,3.5060765000000007,0.7564176988026728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 13:00:00,0.0,0.0,3.402063407352979,0.2454537219635915,0.0,0.0,0.0,1.3810206967676133,0.9865430758139508,0.0,0.0,2.8165770241860493,0.6489620486517179,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 14:00:00,0.0,0.283987755793657,3.2239275635148523,0.0,0.0,0.0,0.0,2.5061733809269326,0.0,1.3621997332727833,0.0,4.160368,0.5189131441602348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 15:00:00,0.0,0.307344855807595,3.254037489744087,0.0,0.0,0.0,0.0,1.1340369662132728,1.6151736725954748,0.0,0.0,2.874424927404524,0.3942827873092942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 16:00:00,0.0,0.2978635628461457,3.285808326116316,0.0,0.0,0.0,0.0,4.44,0.0,1.0676323785095705,2.207,4.070806199994148,0.313568923841281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6181144999941477,0.0,0.0,0.0
2030-03-25 17:00:00,0.0,0.0,3.928701707175646,0.23097709644125908,0.0,0.0,0.0,1.3493723969723836,1.0988980468756617,0.0,0.0,3.4237711531243376,0.5286067518533873,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 18:00:00,0.0,0.0593652073431671,3.9217172628772454,0.0,0.0,0.0,0.0,2.3150369002768887,0.0,0.8169501543473903,0.0,4.242913,0.6048690411228558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 19:00:00,0.0,0.0,4.04549032933112,0.0,0.3102914750697101,0.238,0.466,1.3263063740289,0.40368529460699953,0.0,0.0,3.961100405393001,0.14761257596681537,0.15985788833276748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 20:00:00,0.0,0.6379072668587608,4.04549032933112,0.0,0.456,0.238,0.466,1.2770908759294985,0.17864108508048027,0.0,0.0,4.2986248149195205,0.9391490319727376,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-25 21:00:00,0.0,0.6321073994626156,4.04549032933112,0.0,0.456,0.238,0.466,1.4211888752841304,0.0,0.0,0.0,3.8382254000000007,0.8815684324479611,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.9016195131443556,0.0,0.0
2030-03-25 22:00:00,0.0,0.0,4.04549032933112,0.0,0.17568015028001377,0.0,0.466,1.8582023475156928,0.0,0.0,0.0,3.7683206899999995,0.3882378959723378,0.20175573502189556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.211242963413804,0.0,0.0
2030-03-25 23:00:00,0.0,0.0,3.7780283377632315,0.0,0.0,0.0,0.466,1.7549885098190217,0.0,0.0,0.0,3.5133415499999927,0.47476316807007807,0.18160485863398879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9991935221104744,0.0,0.0
2030-05-08 00:00:00,0.0,0.36664802926194207,2.5154125227904656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1440409980000004,0.35613159674294415,0.0,0.0,0.0,0.0,0.238,0.0,0.028985913744566716,0.0,1.270587865674064,0.0,0.0
2030-05-08 01:00:00,0.0,0.397588061270761,2.6379488492211176,0.0,0.0,0.038457041488699995,0.0,0.0,0.0,0.0,0.0,3.287302348,0.3636603514541549,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.0485456784407967,0.0,0.0
2030-05-08 02:00:00,0.0,0.0,2.8040382577603253,0.4056541927194856,0.0,0.0,0.0,0.23183433803998632,0.0,0.0,0.0,3.078651505,0.04094038499246816,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.225771922109895,0.0,0.0
2030-05-08 03:00:00,0.15570379076724594,0.0,3.135231784633691,0.832,0.0,0.0,0.0,0.7062459356467325,0.0,0.0,0.0,3.0155558479428577,0.0,0.4167338856969483,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.218331087345732,0.0,0.0
2030-05-08 04:00:00,0.023101630882648713,0.0,3.0305837776621978,0.832,0.0,0.0,0.0,0.0,1.3034429825808758,0.0,0.0,2.061983488361981,0.0,0.2969641574244061,0.0,0.0,0.0,0.238,0.0,0.0,0.0,1.9389842379294966,0.0,0.0
2030-05-08 05:00:00,0.0,0.0,2.307905843036262,0.3362130697009725,0.0,0.0,0.0,0.0,1.3512991378463335,0.0,0.0,2.8055772530965233,0.17029686815475137,0.0,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.9942495301047787,0.0,0.0
2030-05-08 06:00:00,0.3425007575954112,0.0,2.2672260735942285,0.832,0.0,0.0,0.0,1.6627895290647916,0.0,0.37551088319260906,0.0,4.453332,0.0,0.28783832007913435,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 07:00:00,0.0,0.18463942845178608,2.8733629686187525,0.0,0.0,0.0,0.0,1.6573200290288193,0.0,0.8753948365110809,0.0,4.9529499999999995,0.43186630053517544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 08:00:00,0.0,0.0,3.0574762622488447,0.0,0.0,0.0,0.0,0.573211139215849,1.3778247987466419,0.0,0.0,4.087350701253359,0.49434270638780253,0.12999903799319285,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 09:00:00,0.0,0.0,2.9566688908571233,0.0,0.0,0.0,0.0,2.6014223703690464,0.0,2.7090379408750787,0.0,6.36,0.14771270381234064,0.42926761953901554,0.0,0.0,0.0,0.0,0.0,0.0,0.41139640000000055,0.0,0.0,0.0
2030-05-08 10:00:00,0.0,0.0,2.9822255003429823,0.0,0.0,0.0,0.0,2.4621337523514484,0.2538673,2.6389258436827943,0.0,6.36,0.5598048739222818,0.41153925303355227,0.0,0.0,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 11:00:00,0.0,0.0,2.430694803353698,0.0,0.0,0.0,0.0,1.4072363892952469,0.6650996000000013,2.058101933373673,0.0,6.36,0.7975112596250122,0.31489121417466165,0.0,0.0,0.456,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 12:00:00,0.0,0.0,1.2598012762229245,0.0,0.0,0.0,0.0,1.3448541715481284,0.0,1.6828170779756206,0.8577107999999991,6.36,0.027333253358435505,0.4712591394240667,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2030-05-08 13:00:00,0.4311934893028476,0.0,1.701930133437597,0.0,0.0,0.04408625068131711,0.0,0.0,1.4180809570190422,0.9978874101932069,0.0,6.36,0.0,0.5530376306398773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 14:00:00,0.0,0.5474508680650538,0.7147333666688469,0.0,0.0,0.0,0.0,0.0,1.0064434570190497,0.8290270573927119,0.0,6.36,0.11539542437803436,0.0,0.0,0.832,0.0,0.0,0.0,0.22982543543403067,0.0,0.0,0.0,0.0
2030-05-08 15:00:00,0.0,0.5857671297990227,0.4586296429656417,0.0,0.0,0.0,0.0,0.0,1.265236888318935,0.0,0.0,5.825250648513866,0.23110457011789198,0.0,0.0,0.832,0.0,0.238,0.0,0.5085539170238645,0.0,0.0,0.0,0.0
2030-05-08 16:00:00,0.0,0.3966689694259735,1.1765906283670184,0.0,0.0,0.0,0.1636531571821953,1.0243882927025294,0.0,0.0,1.930250400000002,6.36,0.39481570026873236,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 17:00:00,0.0,0.3407494651420352,0.6028921373459952,0.0,0.0,0.0,0.0,0.0,1.4328344000000008,0.48251765819124426,0.0,6.36,0.4532564609754114,0.0,0.0,0.832,0.0,0.238,0.0,0.5051425160623211,0.0,0.0,0.0,0.0
2030-05-08 18:00:00,0.07633690205510957,0.4471363451681075,0.0,0.0,0.0,0.0,0.22220302395344627,0.0,0.6956824000000008,1.3038984087617203,0.0,6.36,0.0,0.0,0.2613060128123035,0.832,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 19:00:00,0.16282946136084997,0.9153784224946566,0.0,0.0,0.0,0.0,0.18214586005191613,0.0,0.3230322600000015,1.464328194070502,0.0,6.36,0.0,0.0,0.7896943965098789,0.832,0.0,0.238,0.0,0.0,0.0,0.0,0.0,0.0
2030-05-08 20:00:00,0.0,0.845168729958098,0.0,0.0,0.0,0.0,0.0,0.5207184884226006,0.0,1.6910321224931009,1.7197633000000012,6.36,0.1993675292345367,0.0,0.28680176168697036,0.832,0.0,0.238,0.0,0.0,0.0,0.0,2.207,0.0
2030-05-08 21:00:00,0.0,0.6895888933112726,0.0,0.0,0.0,0.0,0.0,1.3955100256297799,0.37969466999999835,1.5993093997002825,0.0,6.36,0.38291882348100503,0.0,0.28370997219805305,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-08 22:00:00,0.27247134093316905,1.162272155899652,0.4856972862761957,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,4.375741086,0.0,0.0,2.003,0.832,0.0,0.0,0.0,1.181830518544949,0.0,1.0733979244744463,0.0,0.0
2030-05-08 23:00:00,0.0,0.7235366577638987,0.0,0.0,0.0,0.0,0.0,0.701131163929499,1.0607913145535144,0.0,0.0,4.491192256446487,0.041415431239069156,0.0,0.653726033907795,0.0,0.0,0.238,0.466,0.0,2.138,0.0,0.0,0.0
2030-05-09 00:00:00,0.22260593991689065,0.7224258751354347,0.0,0.0,0.0,0.0,0.0,0.6732936035306851,0.8246983939971244,0.0,0.0,4.110105293002875,0.0,0.0,0.8805777484362525,0.0,0.0,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2030-05-09 01:00:00,1.135697673801599,0.7046548881368447,0.15794622872495578,0.0,0.456,0.0,0.2499290821495368,0.7697699949294965,0.0,0.0,0.0,4.527738235999999,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 02:00:00,0.8844728208604755,0.6868911384176257,0.2980401341803576,0.0,0.0,0.0,0.466,0.0037215543811874863,0.0,0.0,0.0,4.263664054999998,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.6287804445483092,0.0,0.0
2030-05-09 03:00:00,1.070346546977463,0.6907836246979866,0.0,0.0,0.38539113917902823,0.238,0.0,0.12010251613557754,0.0,0.0,0.0,4.287043605999998,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.26909759079391904,0.0,0.0
2030-05-09 04:00:00,1.0359770199284373,0.7190508648336917,0.0,0.0,0.42416427992170513,0.0,0.12853603263174307,0.6197070429294964,0.0,0.0,0.0,4.93594973,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 05:00:00,1.0285858104372294,0.48116475499695477,0.23861868758956384,0.0,0.0,0.0,0.466,0.31673324892949806,0.5091140224469557,0.0,0.0,5.204643667553046,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 06:00:00,1.0558476769125793,0.24102104935611846,0.35839517456385095,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,3.9044694,0.0,0.0,2.003,0.0,0.0,0.238,0.0,1.226658943531682,0.0,1.5100546268461859,0.0,0.0
2030-05-09 07:00:00,0.9748449424133884,0.5229875525025747,0.15455176349199917,0.0,0.0,0.025699183232666623,0.466,0.0,0.7879628287429998,0.0,0.0,5.466179571257,0.0,0.0,2.003,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 08:00:00,0.0,0.0,0.14652743904320442,0.15668192234210976,0.0,0.0,0.0,1.8083053998158762,0.27114449999999923,2.1206731173370414,0.0,6.36,0.3019831931103312,0.0,0.0,0.0,0.456,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2030-05-09 09:00:00,0.0,0.6901385005501652,0.0,0.0,0.0,0.0,0.0,0.0,0.5345222371666756,0.0,0.0,4.332571662833324,0.4942031923909354,0.0,0.12266395653825246,0.832,0.0,0.0,0.0,0.4821560975978435,0.0,0.0,0.0,0.0
2030-05-09 10:00:00,0.0,0.6344513839498984,0.14420773544197374,0.0,0.0,0.0,0.0,0.0,0.7188820683343994,0.0,0.0,4.159878631665599,0.54709396886734,0.0,0.0,0.832,0.0,0.0,0.0,0.6125374635149569,0.0,0.0,0.0,0.0
2030-05-09 11:00:00,0.47368491262566564,0.0,0.0,0.0,0.0,0.0,0.4419358568956144,1.5598035387867024,0.557178099999998,1.8439016504704537,0.0,6.36,0.0,0.18325592871031177,0.0,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 12:00:00,0.4028528379276092,0.0,0.0,0.0,0.08549178940820112,0.238,0.0,1.8836571796719284,0.4407896999999972,2.31903262194837,0.0,6.36,0.0,0.15461476566968463,0.0,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 13:00:00,0.2041611803982975,0.0,0.08219157976031882,0.0,0.0,0.0,0.0,2.167112401618704,0.5022543999999973,2.336640037263714,0.0,6.36,0.0,0.11143809879886984,0.0,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 14:00:00,0.0,0.7570991939883727,0.0,0.0,0.0,0.0,0.0,2.084510199305541,0.5010950999999979,2.252080544787856,0.0,6.36,0.5271418026808176,0.0,0.11432936642477731,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 15:00:00,0.0,0.7649478079104055,0.0,0.0,0.0,0.0,0.0,1.8220582151816629,0.3226699999999978,2.063205043420827,0.0,6.36,0.4693016618533842,0.0,0.18299294888833395,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 16:00:00,0.0,0.7438802412431346,0.0,0.0,0.0,0.0,0.061080635500304015,0.0,0.0,0.0,0.0,4.651113099999997,0.38977886368872455,0.0,0.3453580702079317,0.832,0.0,0.238,0.0,0.3794639857873496,0.0,0.0,0.0,0.0
2030-05-09 17:00:00,0.0,0.7180193718340073,0.0,0.0,0.0,0.0,0.0,1.5236794795966877,0.6675407999999985,1.61899981007657,0.0,6.36,0.4346060360867313,0.0,0.3147734729591877,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 18:00:00,0.0,0.8757488227521585,0.0,0.0,0.0,0.0,0.0,1.2075904755416533,0.5523386999999991,1.2084937352972034,0.0,6.36,0.3933871521900443,0.0,0.5776554627036089,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 19:00:00,0.0,0.7227653131584033,0.0,0.0,0.0,0.0,0.0,1.1407324316689111,0.8299346199999986,1.3013898757394138,0.0,6.36,0.43726373415866926,0.0,0.35018155667851153,0.832,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 20:00:00,0.0,0.6472743004030176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.845471109999998,0.39176571830681295,0.0,0.18742470413394774,0.832,0.0,0.0,0.0,0.3646911154070125,0.0,0.22523390863330484,0.0,0.0
2030-05-09 21:00:00,0.0,0.6542238931793805,0.0,0.0,0.0,0.0,0.0,0.9623907559294973,0.8276173385464061,0.0,0.0,5.330667391453593,0.03366610594903374,0.0,0.3526466478817533,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-05-09 22:00:00,0.0,0.5304608018787371,0.4793480284138891,0.0,0.0,0.0,0.0,1.0289083539294968,1.1827608936084948,0.0,0.0,3.9463578063915046,0.6170511320876992,0.0,0.0,0.0,0.0,0.238,0.466,0.0,2.138,0.0,0.0,0.0
2030-05-09 23:00:00,0.0,0.48010570154509247,0.0,0.0,0.0,0.0,0.043742027639495085,0.8584429649294962,0.0,0.0,0.0,4.3928690439999984,0.09714922512974189,0.0,0.0309113973538655,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
2030-06-26 00:00:00,0.0,0.7662409000760353,2.0697202440663593,0.0,0.0,0.0,0.0,0.24254406892949643,1.3913206180355484,0.0,0.0,3.7989000919644518,0.7094163000398105,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-06-26 01:00:00,0.0,0.6572008381332735,1.4675156643100284,0.0,0.0,0.0,0.0,1.1711072581418964,2.138,1.0496480370350723,0.0,4.626569459999999,0.2452613132410026,0.0,0.0,0.0,0.0,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2030-06-26 02:00:00,0.13186645876079428,0.6825305942276421,0.7827886023986395,0.0,0.0,0.0,0.05706384843795398,1.028654179929498,2.138,0.0,0.0,4.256342559999998,0.0,0.0,0.0,0.0,0.0,0.238,0.0,0.0,2.138,0.0,0.0,0.0
