,p61,p62,p60,p63,p64,p65,p67
2040-01-01 00:00:00,983.309351,705.984572,413.276708,13589.186419999998,4455.609680000001,6374.82996,8291.36581
2040-01-01 01:00:00,965.349109,693.090925,405.727114,13340.97938,4374.2363,6258.40996,8139.912929999998
2040-01-01 02:00:00,944.523977,678.1386,396.974979,13053.17851,4279.8613300000015,6123.3955799999985,7964.324610000002
2040-01-01 03:00:00,932.298355,669.3612559999998,391.836573,12884.23515,4224.46955,6044.12748,7861.22873
2040-01-01 04:00:00,932.957745,669.835346,392.114103,12893.3574,4227.46166,6048.41517,7866.80391
2040-01-01 05:00:00,948.8934810000001,681.274596,398.811612,13113.56833,4299.66401,6151.72163,8001.172890000002
2040-01-01 06:00:00,979.79005,703.45808,411.79671,13540.5577,4439.6585399999985,6352.02083,8261.6928
2040-01-01 07:00:00,1003.16572,720.24205,421.621591,13863.6002,4545.58497,6503.5688,8458.7901
2040-01-01 08:00:00,1034.23369,742.54692,434.678891,14292.9574,4686.35481,6704.9913,8720.7642
2040-01-01 09:00:00,1062.29044,762.69256,446.470975,14680.7064,4813.48881,6886.8824,8957.3477
2040-01-01 10:00:00,1071.61834,769.38828,450.391621,14809.6045,4855.75575,6947.3560000000025,9035.9885
2040-01-01 11:00:00,1070.1505,768.33437,449.774208,14789.3129,4849.10307,6937.8319,9023.6184
2040-01-01 12:00:00,1063.9993,763.9186,447.189342,14704.3164,4821.23705,6897.9605,8971.7541
2040-01-01 13:00:00,1049.0773,753.20483,440.917971,14498.105,4753.62284,6801.2205,8845.9283
2040-01-01 14:00:00,1030.54391,739.89939,433.128934,14241.9761,4669.64118,6681.0642000000025,8689.6564
2040-01-01 15:00:00,1021.40042,733.33394,429.285362,14115.6077,4628.20388,6621.7795,8612.5428
2040-01-01 16:00:00,1026.40253,736.9252299999998,431.387786,14184.7338,4650.874800000001,6654.2162,8654.7311
2040-01-01 17:00:00,1092.38237,784.2961799999997,459.118378,15096.571000000002,4949.83613,7081.9699,9211.096
2040-01-01 18:00:00,1199.10297,860.91975,503.973214,16571.4507,5433.4276899999995,7773.8562,10110.9728
2040-01-01 19:00:00,1215.03084,872.35508,510.6666110000001,16791.554799999998,5505.58857,7877.10266,10245.2653
2040-01-01 20:00:00,1213.47951,871.239868,510.013284,16770.101899999998,5498.5566100000015,7867.04327,10232.178
2040-01-01 21:00:00,1203.21894,863.87357,505.702329,16628.303499999998,5452.06798,7800.52103,10145.6736
2040-01-01 22:00:00,1167.274939,838.0668939999997,490.595414,16131.56712,5289.19536,7567.5039099999985,9842.57706
2040-01-01 23:00:00,1118.847209,803.296606,470.241433,15462.31072,5069.75598,7253.53885,9434.22211
2040-01-02 00:00:00,1080.590792,775.831272,454.163243,14933.61634,4896.41795,7005.52325,9111.66337
2040-01-02 01:00:00,1067.042957,766.104446,448.469127,14746.386380000002,4835.02643,6917.689109999998,8997.431709999999
2040-01-02 02:00:00,1067.529382,766.4524,448.672776,14753.10032,4837.22569,6920.84425,9001.51912
2040-01-02 03:00:00,1081.815681,776.708937,454.677663,14950.5337,4901.96126,7013.452409999999,9121.97722
2040-01-02 04:00:00,1117.114194,802.05394,469.513528,15438.385430000002,5061.91923,7242.31742,9419.63639
2040-01-02 05:00:00,1187.561982,852.6318229999997,499.12201500000003,16411.93778,5381.124629999998,7699.01718,10013.63628
2040-01-02 06:00:00,1282.47781,920.778917,539.013881,17723.6558,5811.20334,8314.35988,10813.9761
2040-01-02 07:00:00,1333.91897,957.712079,560.634263,18434.5757,6044.31074,8647.865890000001,11247.7416
2040-01-02 08:00:00,1341.68721,963.289689,563.898771,18541.9187,6079.50318,8698.22459,11313.2485
2040-01-02 09:00:00,1339.19075,961.496993,562.8489599999998,18507.4141,6068.19643,8682.028890000001,11292.1907
2040-01-02 10:00:00,1326.90807,952.678491,557.687861,18337.6964,6012.54628,8602.42655,11188.6396
2040-01-02 11:00:00,1292.57137,928.026694,543.256666,17863.1598,5856.95113,8379.803329999999,10899.1038
2040-01-02 12:00:00,1254.48731,900.682957,527.2496639999998,17336.84,5684.37789,8132.897040000002,10577.9638
2040-01-02 13:00:00,1211.61412,869.9003299999997,509.23119199999996,16744.3225,5490.10525,7854.95253,10216.4459
2040-01-02 14:00:00,1175.82759,844.20726,494.190154,16249.7516,5327.954970000002,7622.93683,9914.7022
2040-01-02 15:00:00,1157.14081,830.79076,486.33675199999993,15991.5251,5243.28463,7501.80177,9757.1321
2040-01-02 16:00:00,1164.5331199999996,836.09725,489.442827,16093.6627,5276.77202,7549.71835,9819.4587
2040-01-02 17:00:00,1247.8031,895.88278,524.440162,17244.4372,5654.0817,8089.5547,10521.5895
2040-01-02 18:00:00,1369.77891,983.45739,575.705418,18930.14,6206.79015,8880.3342,11550.1179
2040-01-02 19:00:00,1395.51452,1001.93567,586.521996,19285.8032,6323.39974,9047.1875,11767.1199
2040-01-02 20:00:00,1403.1693699999996,1007.43099,589.73982,19391.5959,6358.0911700000015,9096.818229999999,11831.6616
2040-01-02 21:00:00,1383.71584,993.465028,581.5629389999998,19122.7579,6269.94536,8970.697629999999,11667.6296
2040-01-02 22:00:00,1324.060268,950.633569,556.491279,18298.31927,5999.6365700000015,8583.944790000001,11164.60979
2040-01-02 23:00:00,1261.144819,905.462317,530.047453,17428.82927,5714.54988,8176.053870000002,10634.09542
2040-01-03 00:00:00,1225.87585,880.1410880000002,515.2249559999998,16941.43233,5554.72851,7947.4094,10336.72595
2040-01-03 01:00:00,1217.771997,874.3226589999998,511.818896,16829.4467,5518.01073,7894.879159999998,10268.3823
2040-01-03 02:00:00,1226.8693070000004,880.853414,515.642074,16955.15827,5559.23614,7953.861159999998,10345.08383
2040-01-03 03:00:00,1252.789785,899.4647470000001,526.536576,17313.389,5676.6922,8121.90542,10563.66392
2040-01-03 04:00:00,1308.156974,939.215304,549.8066570000002,18078.54378,5927.57276,8480.852920000001,11030.52015
2040-01-03 05:00:00,1429.123399,1026.066558,600.6477530000002,19750.30087,6475.706770000002,9265.08346,12050.52004
2040-01-03 06:00:00,1601.01287,1149.478248,672.892124,22125.7655,7254.56356,10379.43485,13499.9111
2040-01-03 07:00:00,1652.22167,1186.2429140000004,694.4148670000003,22833.4634,7486.61086,10711.42741,13931.6983
2040-01-03 08:00:00,1586.59546,1139.125291,666.830551,21926.517000000003,7189.23447,10285.97033,13378.3382
2040-01-03 09:00:00,1506.50158,1081.622183,633.1694269999998,20819.6348,6826.31691,9766.71402,12702.9806
2040-01-03 10:00:00,1435.78204,1030.84579,603.445791,19842.2924,6505.86667,9308.24259,12106.667
2040-01-03 11:00:00,1370.67371,984.10002,576.082562,18942.5119,6210.854179999998,8886.139490000001,11557.6663
2040-01-03 12:00:00,1314.74673,943.94685,552.576646,18169.6081,5957.43012,8523.55753,11086.0882
2040-01-03 13:00:00,1271.91529,913.19574,534.574738,17577.6837,5763.34963,8245.88059,10724.9253
2040-01-03 14:00:00,1235.4353,887.0043699999999,519.2423349999998,17073.5485,5598.05667,8009.3943,10417.3238
2040-01-03 15:00:00,1214.93832,872.2881100000003,510.6279980000001,16790.2894,5505.18267,7876.5063,10244.4914
2040-01-03 16:00:00,1220.11602,876.0061099999998,512.8038809999998,16861.840799999998,5528.637330000001,7910.0748,10288.1567
2040-01-03 17:00:00,1297.86781,931.82854,545.482938,17936.3567,5880.95363,8414.1527,10943.7646
2040-01-03 18:00:00,1417.1933099999999,1017.50069,595.633048,19585.4111,6421.64748,9187.7321,11949.9171
2040-01-03 19:00:00,1435.50639,1030.64892,603.3303980000002,19838.5086,6504.62814,9306.4634,12104.3486
2040-01-03 20:00:00,1430.79851,1027.26839,601.3516599999998,19773.417,6483.29456,9275.91927,12064.6325
2040-01-03 21:00:00,1389.72137,997.776227,584.086537,19205.7487,6297.15753,9009.623379999999,11718.2704
2040-01-03 22:00:00,1304.44177,936.54854,548.2443450000002,18027.20253,5910.73742,8456.754009999999,10999.19053
2040-01-03 23:00:00,1216.730019,873.57393,511.38060700000005,16815.035069999998,5513.29445,7888.11445,10259.60014
2040-01-04 00:00:00,1162.819073,834.867923,488.72323,16070.00154,5269.00881,7538.6163,9805.02242
2040-01-04 01:00:00,1140.6677,818.9635999999997,479.41209,15763.864140000001,5168.63172,7395.01437,9618.23804
2040-01-04 02:00:00,1134.205376,814.3227559999998,476.695702,15674.5471,5139.34988,7353.0995,9563.73383
2040-01-04 03:00:00,1143.383498,820.914521,480.554468,15801.411,5180.94954,7412.615459999999,9641.14114
2040-01-04 04:00:00,1184.954623,850.7613460000001,498.026269,16375.9122,5369.314090000002,7682.12262,9991.67145
2040-01-04 05:00:00,1289.6224619999996,925.9078509999999,542.016137,17822.39791,5843.5842,8360.68631,10874.23911
2040-01-04 06:00:00,1448.46617,1039.953711,608.7772809999999,20017.6018,6563.3432299999995,9390.4747,12213.6276
2040-01-04 07:00:00,1488.98018,1069.04187,625.804566,20577.4913,6746.93014,9653.13107,12555.2433
2040-01-04 08:00:00,1428.1762,1025.386779,600.2498559999998,19737.1847,6471.4109899999985,9258.9354,12042.532
2040-01-04 09:00:00,1369.43542,983.2125599999999,575.561617,18925.3967,6205.22959,8878.11425,11547.2253
2040-01-04 10:00:00,1318.75755,946.827722,554.2619030000002,18225.0566,5975.60468,8549.58073,11119.9183
2040-01-04 11:00:00,1273.36295,914.2355,535.182995,17597.6927,5769.9111299999995,8255.28067,10737.1235
2040-01-04 12:00:00,1238.9306,889.5138099999998,520.711912,17121.8578,5613.889490000001,8032.057049999998,10446.7988
2040-01-04 13:00:00,1215.13592,872.42977,510.710314,16793.011599999998,5506.06701,7877.7769,10246.1524
2040-01-04 14:00:00,1194.57908,857.67076,502.071519,16508.911,5412.9171,7744.5168,10072.8149
2040-01-04 15:00:00,1179.28861,846.6909300000002,495.643962,16297.5983,5343.63503,7645.3758,9943.8825
2040-01-04 16:00:00,1181.40666,848.2131199999999,496.534905,16326.8755,5353.23852,7659.1154,9961.7544
2040-01-04 17:00:00,1231.85218,884.4321199999998,517.735892,17024.0263,5581.816690000002,7986.1623,10387.1085
2040-01-04 18:00:00,1323.7527300000004,950.41382,556.361904,18294.075,5998.24415,8581.9496,11162.0204
2040-01-04 19:00:00,1328.67632,953.94783,558.4317530000002,18362.1259,6020.54573,8613.8812,11203.5394
2040-01-04 20:00:00,1316.84226,945.44975,553.455931,18198.5521,5966.91826,8537.14169,11103.7492
2040-01-04 21:00:00,1276.28248,916.330275,536.410977,17638.0379,5783.13557,8274.20202,10761.748
2040-01-04 22:00:00,1201.411493,862.575577,504.94187,16603.3328,5443.88184,7788.798209999999,10130.41839
2040-01-04 23:00:00,1120.363385,804.385543,470.878876,15483.26529,5076.62846,7263.36788,9447.02029
2040-01-05 00:00:00,1072.24374,769.836732,450.654177,14818.2417,4858.58923,6951.40123,9041.25281
2040-01-05 01:00:00,1054.824575,757.331958,443.333035,14577.516090000001,4779.6567399999985,6838.4686900000015,8894.3847
2040-01-05 02:00:00,1049.824929,753.742528,441.23210700000004,14508.43621,4757.00734,6806.070309999999,8852.24886
2040-01-05 03:00:00,1061.278444,761.964539,446.04558,14666.72333,4808.90733,6880.323190000001,8948.81474
2040-01-05 04:00:00,1102.820348,791.79109,463.505015,15240.81834,4997.13516,7149.639,9299.09724
2040-01-05 05:00:00,1208.270717,867.5004230000002,507.824662,16698.13164,5474.967320000002,7833.27835,10188.26238
