,p60p61,p60p62,p60p63,p61p62,p61p63,p61p64,p61p65,p63p64,p63p67,p64p65,p64p67,p65p67,p61p60,p62p60,p63p60,p62p61,p63p61,p64p61,p65p61,p64p63,p67p63,p65p64,p67p64,p67p65
2040-06-26 09:00:00,0.0,0.977628950990715,0.0,0.0,0.0,0.0,0.0,0.0,0.2996230181588222,0.0,1.6425611702836527,6.36,0.3066750783590437,0.0,0.7855367902854472,0.832,0.0,0.238,0.466,4.44,0.0,5.97055719018035,0.0,0.0
2040-06-26 10:00:00,0.2197271164910195,0.0,0.0,0.0904312114155577,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.3913216977587513,0.0,0.456,0.238,0.466,4.44,1.0269114133468045,7.173860766264154,0.0,0.0
2040-06-26 11:00:00,0.3865668272704906,0.0,0.0,0.18865159604946136,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.5517992021380569,0.0,0.456,0.238,0.466,4.44,1.499352585129821,7.98159017622182,0.0,0.0
2040-06-26 12:00:00,0.5495107405444376,0.0,0.0,0.2696102320050932,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.661410125613251,0.0,0.456,0.238,0.466,4.44,1.7880903782248536,8.366567188979966,0.0,0.0
2040-06-26 13:00:00,0.695015953094671,0.0,0.0,0.3325761154817654,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.6871999026347309,0.0,0.456,0.238,0.466,4.44,1.6799660259714526,8.411126062588385,0.0,0.0
2040-06-26 14:00:00,0.823880656892245,0.0,0.0,0.37445790485640784,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.6897053348924823,0.0,0.456,0.238,0.466,4.44,1.507748615065156,7.851657389587646,0.0,0.0
2040-06-26 15:00:00,0.9982491437451351,0.3966941290331276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.121413998569219,6.36,0.0,0.0,1.0919883150677407,0.0,0.0,0.238,0.466,4.44,1.150247455775756,6.963159846056529,0.0,0.0
2040-06-26 16:00:00,0.5895677514055109,0.3753273829860877,0.0,0.0,0.0,0.007033512920754603,0.0,0.0,0.0,0.0,1.0055028000416586,6.36,0.0,0.0,0.45069822551830674,0.0,0.456,0.238,0.466,4.44,0.0,4.911920418744796,0.0,0.0
2040-06-26 17:00:00,1.0605228704202507,0.0,0.0,0.2514829879725175,0.0,0.0,0.0,0.5047882690982514,0.8363563967446467,0.0,0.0,6.36,0.0,0.0,0.29559246641932146,0.0,0.456,0.0,0.466,4.44,0.0,2.05614615911152,0.0,0.0
2040-06-26 18:00:00,0.6622264795176818,0.0,0.31565121833649934,0.2026701566411571,0.0,0.0,0.007196907896556554,0.0,0.18914403525479084,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.456,0.238,0.466,2.4759493460624205,0.0,0.0,0.0,0.0
2040-06-26 19:00:00,0.5860604554912863,0.0,0.8943004854350614,0.01014592172449058,0.0,0.0,0.0,0.0,1.9133454076939835,0.0,0.0,3.8157529923060323,0.0,0.0,0.0,0.0,0.0,0.238,0.466,4.44,0.0,1.4288521359294983,0.0,0.0
2040-06-26 20:00:00,0.0,0.0,2.792141613407807,0.0,0.0,0.0,0.0,0.0,0.0,0.720971520961621,0.0,5.121730230000022,0.19314056316073536,0.2589239137470296,0.0,0.0,0.456,0.0,0.466,0.2058027586079283,0.0,0.0,0.0,0.0
2040-06-26 21:00:00,0.0,0.34584095941011705,3.233721039692306,0.0,0.0,0.0,0.0,0.0,1.711385189716861,0.0,0.0,5.70275415707545,0.5604866057032386,0.0,0.0,0.832,0.0,0.0,0.0,0.08150708407050661,0.0,0.0,0.0,0.0
2040-06-26 22:00:00,0.0,0.20353343351523379,3.488751638144254,0.0,0.456,0.0,0.0,0.7328934542812268,1.7499790284749563,1.5690971283517294,0.0,6.36,0.32751308528639156,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-26 23:00:00,0.0,0.6104324912702781,3.4802021750239867,0.0,0.0,0.0,0.0,2.2293460670234593,0.8508252599999988,2.5738280510939626,0.0,6.36,0.7959534101057472,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-27 00:00:00,0.08197800102517538,0.0,2.908263028010091,0.0,0.0,0.0,0.0,3.057214328539022,0.0,3.1387170019221107,0.0,6.36,0.0,0.2664318308814372,0.0,0.0,0.0,0.0,0.0,0.0,0.2023909100000001,0.0,0.0,0.0
2040-06-27 01:00:00,0.0,0.0,2.8968291061484623,0.0,0.0,0.0,0.0,2.352987635572766,0.0,2.42004058964327,0.0,5.448372759999998,0.33820266250890857,0.3068144595103468,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-27 02:00:00,0.0,0.0,2.3266915295409216,0.0,0.0,0.0,0.0,0.0,1.626190765081398,0.0,0.0,3.6124041649186,0.28287793428866653,0.3394545642955337,0.0,0.0,0.456,0.0,0.0,0.2773165840705018,0.0,0.0,0.0,0.0
2040-06-27 03:00:00,0.0,0.0,2.099808485896606,0.0,0.0,0.0,0.0,1.8656481606753397,0.0,1.990006594745843,0.0,5.111433369999997,0.4288666156423154,0.3475553956343699,0.0,0.0,0.0,0.238,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-27 04:00:00,0.0,0.0,1.844123464494517,0.0,0.0,0.0,0.0,1.8015938879624096,0.0,1.9544024271556002,0.0,5.029610069999998,0.3395764175273726,0.2896859278246846,0.0,0.0,0.0,0.238,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-27 05:00:00,0.0,0.0,1.7074120709657141,0.0,0.0,0.0,0.0,1.7199723174165933,0.0,2.328863856609785,0.0,5.549126569999998,0.4711021746897648,0.2011989069115034,0.0,0.0,0.456,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-27 06:00:00,0.0,0.0,1.031975655534538,0.0,0.0,0.0,0.0,1.7627014639745686,1.8056261704608998,2.8512772492621656,0.0,6.36,0.2369572356560421,0.04422634360689414,0.0,0.0,0.456,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2040-06-27 07:00:00,0.229765049106964,0.0,0.16176499289306756,0.0,0.0,0.0,0.0,0.0,1.0386277548747902,0.0,0.0,5.975845621691331,0.0,0.1212186192477141,0.0,0.0,0.0,0.238,0.466,0.9943442368473863,0.0,0.0,0.0,0.0
2040-06-27 08:00:00,0.33341250485055696,0.0,0.09398847302513702,0.09753216825003747,0.0,0.0,0.0,0.0,0.0,0.0,1.8323940045137508,6.36,0.0,0.0,0.0,0.0,0.0,0.238,0.466,1.9097813020879035,0.0,3.142910064963591,0.0,0.0
2040-06-27 09:00:00,0.0,0.849227893802175,0.0,0.0,0.0,0.0,0.0,0.12605199327732297,0.0,0.0,1.835507545627349,6.36,0.13368706148174997,0.0,0.5102027634940571,0.832,0.0,0.0,0.466,4.44,0.0,6.024346018302376,0.0,0.0
2040-06-27 10:00:00,0.6178449779852655,0.1303277503440191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.8727378144807708,0.0,0.0,0.238,0.466,4.44,1.0663191156405654,7.4593704904721525,0.0,0.0
2040-06-27 11:00:00,0.38518605174385423,0.0,0.0,0.13217196224399957,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.6447188616106437,0.0,0.456,0.238,0.466,4.44,1.2832514561660984,8.034230181423215,0.0,0.0
2040-06-27 12:00:00,0.35313524540938745,0.09437934248909884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.7324605322919943,0.0,0.456,0.238,0.466,4.44,1.0887311508545685,8.411126062588385,0.0,0.0
2040-06-27 13:00:00,0.7548811959410289,0.0,0.0,0.37102381816833896,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.9711511709952558,0.0,0.456,0.238,0.466,4.44,0.9298506207937688,8.411126062588385,0.0,0.0
2040-06-27 14:00:00,0.7741421235456483,0.0,0.0,0.37967885029890325,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.8800387304296062,0.0,0.456,0.238,0.466,4.44,0.8118124067825311,7.79407622622272,0.0,0.0
2040-06-27 15:00:00,0.8401932138137336,0.3590723875011642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,1.1507987352702738,0.0,0.0,0.238,0.466,4.44,0.6898780395888211,6.929091971494069,0.0,0.0
2040-06-27 16:00:00,0.646746702262467,0.0,0.0,0.31501205085086686,0.0,0.0,0.0,0.0,0.4336439426731691,0.0,1.1226651929188325,6.36,0.0,0.0,0.3982690220768111,0.0,0.456,0.238,0.466,4.44,0.0,4.91237612626433,0.0,0.0
2040-06-27 17:00:00,0.6537545952172629,0.0,0.0,0.1846802847588964,0.0,0.0,0.0,0.2978441220147259,1.3677031311239,0.0,0.0,6.36,0.0,0.0,0.17837030495667705,0.0,0.456,0.0,0.466,4.44,0.0,2.1402627611641587,0.0,0.0
2040-06-27 18:00:00,0.5652319682658988,0.0,0.23330376102087924,0.09833149186626391,0.0,0.0,0.0,0.0,0.6883245980055492,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.238,0.466,2.6114405680424873,0.0,0.20331687647214597,0.0,0.0
2040-06-27 19:00:00,0.15199255072787304,0.0,1.2651856012156408,0.0,0.0,0.0,0.0,0.0,1.1328602455889776,0.0,0.0,5.275483454411035,0.0,0.07474244444956862,0.0,0.0,0.0,0.238,0.466,2.7243974040705035,0.0,0.0,0.0,0.0
2040-06-27 20:00:00,0.0,0.0,3.123357854716977,0.0,0.0,0.0,0.0,0.0,0.0,1.628958117633931,0.0,5.8880990600000125,0.5360856002577455,0.31242028194296767,0.0,0.0,0.456,0.0,0.466,0.6652677472661219,0.0,0.0,0.0,0.0
2040-06-27 21:00:00,0.0,0.0,3.7775950346947464,0.0,0.0,0.0,0.0,0.281689105929495,1.3298178286368465,0.0,0.0,5.282343431363164,0.3598689405845961,0.5632158154236271,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-27 22:00:00,0.0,0.09409609389026918,3.419950322501201,0.0,0.0,0.0,0.2542454877452388,1.544648225929505,0.0,0.0,1.9731340000000097,6.36,0.5693587904152224,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-27 23:00:00,0.0,0.20838955445916607,3.349717019156692,0.0,0.0,0.0,0.0,2.3939501004442265,0.0,1.5789753045147297,1.8564891999999995,6.36,0.8991410381329733,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-28 00:00:00,0.0,0.0,3.085391795221165,0.0,0.0,0.0,0.0,1.8106951163079148,0.8535639800000006,2.5143882803784168,0.0,6.36,0.41399597980576913,0.3642986824017146,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-28 01:00:00,0.027918879914095696,0.0,2.425444381370581,0.0,0.0,0.0,0.0,2.7441086949660924,0.0,3.2266271611666895,0.08114741999999886,6.36,0.0,0.4406976298079215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-28 02:00:00,0.0,0.0,2.640065641756768,0.0,0.0,0.0,0.0,2.806113500389477,0.0,3.1965715244599813,0.0,5.916227139999998,0.5559156304533239,0.5156413733958397,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-28 03:00:00,0.0,0.0,2.0835403261676055,0.0,0.0,0.0,0.0,2.9714225051849805,1.4766588799999978,3.1344120499112686,0.0,6.36,0.07544680678018237,0.48150144470033174,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,0.0
2040-06-28 04:00:00,0.07236860411451018,0.0,1.8415453521087686,0.0,0.0,0.0,0.0,2.477300513334298,1.7003705999999994,2.9696921280605877,0.0,6.36,0.0,0.3288376539102475,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,0.0
2040-06-28 05:00:00,0.26658144199639366,0.0,1.3931972089609403,0.0,0.0,0.0,0.0,1.782504435661025,2.1305504399999986,2.801012250387314,0.0,6.36,0.0,0.21225013195393375,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,0.0
2040-06-28 06:00:00,0.0,0.5104984919113228,0.9061103220178769,0.0,0.0,0.0,0.0,0.8399938515873746,0.3923650184438933,2.2255973615698554,0.0,6.36,0.5684213101244071,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-28 07:00:00,0.0,0.0,1.7520688447425934,0.0,0.0,0.0,0.0,0.0,1.63443970250189,0.0,0.0,5.909132241444196,0.49837927265348003,0.30175289731942173,0.0,0.0,0.0,0.238,0.0,0.5566086379768951,0.0,0.0,0.0,0.0
2040-06-28 08:00:00,0.0,0.0,2.1338310375882004,0.0,0.0,0.0,0.0,0.0,0.022821059249617026,0.0,2.207,6.36,0.8171173907543683,0.1694587231676591,0.0,0.0,0.0,0.238,0.466,0.3590712749557552,0.0,2.424371893493253,0.0,0.0
2040-06-28 09:00:00,0.0,0.7537036185820065,0.16046040872647638,0.0,0.0,0.0,0.0,0.0,0.794965122369522,0.0,1.5385110602891847,6.36,0.5100826126623341,0.0,0.0,0.832,0.0,0.238,0.0,4.44,0.0,6.083346015699738,0.0,0.0
2040-06-28 10:00:00,0.2742938718192916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.011281063650631057,0.2477544808787874,0.0,0.0,0.238,0.466,4.44,0.6505876990981077,7.353657927212787,0.0,0.0
2040-06-28 11:00:00,0.10373687940041218,0.0,0.0,0.11391058260625173,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.16690637672828723,0.0,0.456,0.238,0.466,4.44,1.136459212498017,7.887736033417537,0.0,0.0
2040-06-28 12:00:00,0.30142338410328007,0.0,0.0,0.2135171427731451,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.39717410674737375,0.0,0.456,0.238,0.466,4.44,1.3160162939396116,8.324538653502874,0.0,0.0
2040-06-28 13:00:00,0.39999859694831996,0.0,0.0,0.2603330270931801,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.433545951433395,0.0,0.456,0.238,0.466,4.44,1.2924776190589418,8.405385427765223,0.0,0.0
2040-06-28 14:00:00,0.4692314623468673,0.0,0.0,0.28833489907737103,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.3941124390078347,0.0,0.456,0.238,0.466,4.44,1.1353817761515823,7.823815740929108,0.0,0.0
2040-06-28 15:00:00,0.5233671240119029,0.0,0.0,0.3005078213914725,0.0,0.0,0.0,0.0,0.0,0.0,2.0672439619901075,6.36,0.0,0.0,0.3188897172392554,0.0,0.456,0.238,0.466,4.44,0.7467541894751286,6.86547015744526,0.0,0.0
2040-06-28 16:00:00,0.6288607523033785,0.0,0.0,0.27960317548130936,0.0,0.0,0.09813609122745426,0.0,0.0,0.0,1.2319471397678388,6.36,0.0,0.0,0.2739458814583008,0.0,0.456,0.238,0.466,4.44,0.0,5.052458456242734,0.0,0.0
2040-06-28 17:00:00,0.45910635693609325,0.0,0.06903208710046671,0.22144519234380697,0.0,0.0,0.0,0.5074839510319809,0.8018313953012737,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.456,0.238,0.466,4.44,0.0,2.172422371457815,0.0,0.0
2040-06-28 18:00:00,0.7224626599019454,0.0,0.08176174799083458,0.11899376045042712,0.0,0.0,0.0,0.0,0.0,0.3351122528361211,2.131416590129044,6.36,0.0,0.0,0.0,0.0,0.0,0.238,0.466,0.24587917548145666,2.138,0.0,0.0,0.0
2040-06-28 19:00:00,0.3181306122076408,0.0,1.0211897139697406,0.0,0.0,0.0,0.0,0.0,0.0,1.1650091309044044,1.4440533000000197,6.36,0.0,0.0,0.0,0.04546992848064234,0.0,0.238,0.466,0.16708011316607885,2.138,0.0,0.0,0.0
2040-06-28 20:00:00,0.0,0.0,2.565880681991159,0.0,0.0,0.0,0.17172821914499614,0.0,0.0,0.12448503359553531,0.0,5.275418380000016,0.20104336020407088,0.3237847387872097,0.0,0.0,0.456,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-06-28 21:00:00,0.0,0.21370225244818686,3.0781754879575063,0.0,0.0,0.0,0.03437669002545807,0.0,1.632775947258851,0.0,0.0,6.36,0.6948423205665594,0.0,0.0,0.832,0.0,0.0,0.0,0.06969391407050846,0.0,0.0,0.0,0.0
2040-06-28 22:00:00,0.0,0.0,3.649143957851365,0.0,0.456,0.0,0.0,2.500672725805589,0.0,1.0834752398760936,2.1981498599999982,6.36,0.6270083908740471,0.06119829984621916,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-06-28 23:00:00,0.0,0.0,3.850731129775172,0.0,0.456,0.0,0.0,2.5282472232199913,1.0724305199999975,2.7772339272904967,0.0,6.36,0.08875747503042825,0.6216221901644156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-08-01 00:00:00,0.0,0.0,3.0797114030125905,0.0,0.0,0.0,0.0,3.0650770269285745,0.19911861999999836,3.6903851609990777,0.0,6.36,0.5397911506125614,0.45537112680457037,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-01 01:00:00,0.0,0.0,2.4037549406225005,0.0,0.0,0.0,0.0,3.0675246846670063,0.0,3.1122159638613716,0.0,6.36,0.20931687250122866,0.48222288146202474,0.0,0.0,0.0,0.0,0.0,0.0,0.48942955000000055,0.0,0.0,0.0
2040-08-01 02:00:00,0.0,0.0,2.860605218901366,0.0,0.0,0.0,0.0,2.639065167363824,0.0,2.499259541434327,0.0,5.376106469999998,0.8785390907548754,0.4444650520930003,0.0,0.0,0.0,0.238,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-01 03:00:00,0.0,0.0,2.44141685790322,0.0,0.0,0.0,0.0,2.3808431607952736,0.0,2.337654324865777,0.0,5.207924039999997,0.7743516383291249,0.4006107215355559,0.0,0.0,0.0,0.238,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-01 04:00:00,0.0,0.0,1.6239751152000976,0.0,0.0,0.0,0.0,0.7378519565352786,1.323059749999997,3.365070060605782,0.0,6.36,0.3359503948953169,0.28082156849754336,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,2.207,0.0
2040-08-01 05:00:00,0.0,0.6728501535134954,0.6752947632597397,0.0,0.0,0.0,0.0,1.6114401810687102,0.0,2.734169835139215,1.80069721,6.36,0.47837571371237386,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,2.207,0.0
2040-08-01 06:00:00,0.0,0.0,0.8075427286220022,0.0,0.0,0.0,0.0,1.5674349673036816,2.0271010350716807,2.8234992797346927,0.0,6.36,0.2667883801314048,0.028484758665126723,0.0,0.0,0.456,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2040-08-01 07:00:00,0.0,0.6429459506486432,0.0,0.0,0.0,0.0,0.0,0.0,0.9870111693071915,0.0,0.0,5.903395720710908,0.24872306855042992,0.0,0.28108070489040915,0.832,0.0,0.238,0.0,1.027725804754923,0.0,0.0,0.0,0.0
2040-08-01 08:00:00,0.0,0.0,0.34954367153057264,0.0,0.0,0.0,0.0,0.0,1.3985611515313052,0.0,0.0,6.36,0.02246872629531499,0.03465858208085991,0.0,0.0,0.0,0.238,0.466,2.6909356685967807,0.0,1.9811067117451577,0.0,0.0
2040-08-01 09:00:00,0.0,0.0,0.1672972869101252,0.0,0.0,0.0,0.0,0.0,1.046138987805713,0.0,0.09337067570506918,6.36,0.1587069960157677,0.10924621088800322,0.0,0.0,0.456,0.238,0.466,4.44,0.0,4.419398701273864,0.0,0.0
2040-08-01 10:00:00,0.5081352696956054,0.056223907676499235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871552047214184,6.36,0.0,0.0,0.8643418680059043,0.0,0.0,0.238,0.466,4.44,0.8926415870953894,6.783137402663028,0.0,0.0
2040-08-01 11:00:00,0.2925176898593744,0.0,0.0,0.16050726385422132,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.6385835993303746,0.0,0.456,0.238,0.466,4.44,1.5950873315490437,7.655447379781512,0.0,0.0
2040-08-01 12:00:00,0.4512956243232674,0.0,0.0,0.24716921437080527,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.7858018358401297,0.0,0.456,0.238,0.466,4.44,1.7335073733722253,7.568053789908066,0.0,0.0
2040-08-01 13:00:00,0.5558838738900664,0.0,0.0,0.3055847724159422,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.8515259062888197,0.0,0.456,0.238,0.466,4.44,1.4555896175116776,7.060063187806694,0.0,0.0
2040-08-01 14:00:00,0.7397755304545155,0.3316978466249462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,1.3266995132819492,0.0,0.0,0.238,0.466,4.44,1.233139864054521,6.38579261363844,0.0,0.0
2040-08-01 15:00:00,0.3343624625001795,0.3407584758603773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.717972630920777,6.36,0.0,0.0,0.8547717465967385,0.0,0.456,0.238,0.466,4.44,0.44285386619052014,5.090745679352884,0.0,0.0
2040-08-01 16:00:00,1.5327351896251653,0.31874133104114594,0.0,0.0,0.40717286529501573,0.05108923379367081,0.0,0.0,0.0,0.0,1.3591814090801855,6.36,0.0,0.0,2.003,0.0,0.0,0.0,0.466,4.44,0.0,3.6996181822326006,0.0,0.0
2040-08-01 17:00:00,1.5478751001946345,0.28007238104847043,0.12127382707159207,0.0,0.0,0.0,0.466,0.0,0.23610369724050217,0.0,0.8685081504364431,6.36,0.0,0.0,2.003,0.0,0.0,0.0,0.466,4.44,0.0,2.859755063042147,0.0,0.0
2040-08-01 18:00:00,0.8434670695950994,0.9876594564192982,0.2948850338664424,0.0,0.0,0.0,0.466,0.24525166922826735,0.3780247809430237,0.0,0.0,6.36,0.0,0.0,2.003,0.832,0.0,0.238,0.0,4.44,0.0,1.6319830251580978,0.0,0.0
2040-08-01 19:00:00,0.4150497770810783,0.0,0.4584444263651634,0.0,0.0,0.0,0.0,0.0,1.9533356251035174,0.0,0.0,4.082445474896495,0.0,0.09119416947863856,0.0,0.0,0.0,0.238,0.466,4.44,0.0,1.5610009759294994,0.0,0.0
2040-08-01 20:00:00,0.0,0.0,2.3759799139549846,0.0,0.0,0.0,0.0,0.0,0.0,0.6299298362855499,0.0,5.425401070000018,0.3439182803818913,0.41138204639455056,0.0,0.0,0.456,0.0,0.466,0.9613471727990799,0.0,0.0,0.0,0.0
2040-08-01 21:00:00,0.0,0.14269590380438324,2.730053732587287,0.0,0.0,0.058354955929493975,0.08062090167814695,0.0,0.7768278701745441,0.0,0.0,6.36,0.6550699663353915,0.0,0.0,0.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-08-01 22:00:00,0.0,0.0,4.214566280536472,0.0,0.0030822197830433495,0.0,0.0,1.3579081515042204,1.6060158400000155,1.9445865455747275,0.0,6.36,0.8155521794267488,0.8862416495746177,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-01 23:00:00,0.0,0.0,3.696473322124932,0.0,0.0,0.0,0.466,1.7488787461730997,1.534692999999999,2.159062960243605,0.0,6.36,0.5812566094018534,0.5161540440430317,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-02 00:00:00,0.0,0.0,3.7585524394997747,0.0,0.0,0.0,0.0,3.2008813604855546,0.5404512200000013,3.4084864107933934,0.0,6.36,0.623127061550967,0.5481202437463933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-08-02 01:00:00,0.0,0.0,3.515093292555453,0.0,0.0,0.0,0.466,1.153722434885807,2.138,0.9028495489563113,0.0,4.04815792,0.6376264873497286,0.5296460129851103,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-02 02:00:00,0.0,0.0,3.2226789889690393,0.0,0.456,0.0,0.0,2.9204724158986104,0.0,2.8819418999691138,0.0,5.693400909999999,0.5391290363910282,0.500927695385193,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-02 03:00:00,0.0,0.0,2.949389247793853,0.0,0.0,0.0,0.0,0.44143027340409,2.138,0.0,0.5323169361850724,2.808773663814925,0.7432809483286738,0.4088147509281397,0.0,0.0,0.0,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-02 04:00:00,0.029618093264432075,0.0,1.6897942192528115,0.0,0.0,0.0,0.0,2.502873160523779,1.4940295099999998,2.91747151330476,0.0,6.36,0.0,0.26199539485868045,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,0.0
2040-08-02 05:00:00,0.28240637007965286,0.0,1.0758292690068005,0.0,0.0,0.0,0.0,1.8946950806765304,1.9719100999999988,2.743999366009127,0.0,6.36,0.0,0.1474904431542244,0.0,0.0,0.0,0.0,0.0,0.0,2.138,0.0,0.0,0.0
2040-08-02 06:00:00,0.0,0.0,1.235424823951349,0.0,0.0,0.0,0.0,1.717945282034075,2.138,2.9645459069289637,0.05991431336483547,6.36,0.3783610217214537,0.06422399288861394,0.0,0.0,0.456,0.0,0.466,0.0,2.138,0.0,0.0,0.0
2040-08-02 07:00:00,0.0,0.0,1.107307382076431,0.0,0.0,0.0,0.0,0.33316958706329114,0.4810654490999139,1.6527176283345455,0.0,6.36,0.4008407178851007,0.3134859422611386,0.0,0.0,0.456,0.0,0.466,0.0,0.0,0.0,0.0,0.0
2040-08-02 08:00:00,0.0,0.4080934094203973,0.5453329673210555,0.0,0.0,0.0,0.0,0.0,0.5713988351664138,0.0,0.0,6.36,0.6080192895992995,0.0,0.0,0.832,0.0,0.238,0.0,1.1651430466064752,0.0,0.5113592184554432,0.0,0.0
2040-08-02 09:00:00,0.0,0.0,0.4069228823503173,0.0,0.0,0.0,0.0,0.0,2.114563952890203,0.0,0.0,4.392517520698972,0.04047864329665801,0.2637490386991155,0.0,0.0,0.0,0.238,0.466,4.44,0.0,4.190057318362046,0.0,0.0
2040-08-02 10:00:00,0.0,0.7715646388564175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.460635232753523,6.36,0.10323748972246516,0.0,0.8219984294848457,0.832,0.0,0.238,0.0,4.44,0.3043980786307618,6.256996171778281,0.0,0.0
2040-08-02 11:00:00,0.3964731925312936,0.06707394362777948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.6522290627911276,0.0,0.0,0.238,0.466,4.44,0.6885906913114573,7.099812671829107,0.0,0.0
2040-08-02 12:00:00,0.48635168860357164,0.16371502410857053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.207,6.36,0.0,0.0,0.8480439719798384,0.0,0.0,0.238,0.466,4.44,0.9778884498839976,6.727223421789388,0.0,0.0
2040-08-02 13:00:00,0.4246195970343804,0.9376682586054041,0.49075716458680585,0.0,0.0,0.238,0.0,0.0,0.0,0.0,1.679444759110916,6.36,0.0,0.0,2.003,0.832,0.0,0.238,0.0,4.44,0.971569605977067,5.175021866656084,0.0,0.0
